sample-pruner: freed 0.19 GB, 3790 pruned, 0 checked
sample-pruner: freed 0.53 GB, 3796 pruned, 0 checked
sample-pruner: freed 0.37 GB, 3800 pruned, 0 checked
sample-pruner: freed 0.63 GB, 3806 pruned, 0 checked
sample-pruner: freed 0.27 GB, 3808 pruned, 0 checked
sample-pruner: freed 0.42 GB, 3812 pruned, 0 checked
sample-pruner: freed 0.26 GB, 3814 pruned, 0 checked
sample-pruner: freed 0.30 GB, 3819 pruned, 0 checked
sample-pruner: freed 0.52 GB, 3824 pruned, 0 checked
sample-pruner: freed 0.50 GB, 3830 pruned, 0 checked
sample-pruner: freed 0.42 GB, 3834 pruned, 0 checked
sample-pruner: freed 0.50 GB, 3840 pruned, 0 checked
sample-pruner: freed 0.10 GB, 3841 pruned, 0 checked
sample-pruner: freed 0.99 GB, 3853 pruned, 0 checked
sample-pruner: freed 0.41 GB, 3858 pruned, 0 checked
sample-pruner: freed 0.63 GB, 3865 pruned, 0 checked
sample-pruner: freed 0.31 GB, 3869 pruned, 0 checked
sample-pruner: freed 0.77 GB, 3875 pruned, 0 checked
sample-pruner: freed 0.74 GB, 3883 pruned, 0 checked
sample-pruner: freed 0.32 GB, 3886 pruned, 0 checked
sample-pruner: freed 0.37 GB, 3890 pruned, 0 checked
sample-pruner: freed 0.33 GB, 3893 pruned, 0 checked
sample-pruner: freed 0.11 GB, 3894 pruned, 0 checked
sample-pruner: freed 0.21 GB, 3896 pruned, 0 checked
sample-pruner: freed 0.53 GB, 3902 pruned, 0 checked
sample-pruner: freed 0.25 GB, 3905 pruned, 0 checked
sample-pruner: freed 0.57 GB, 3911 pruned, 0 checked
sample-pruner: freed 0.64 GB, 3918 pruned, 0 checked
sample-pruner: freed 0.72 GB, 3929 pruned, 0 checked
sample-pruner: freed 0.71 GB, 3936 pruned, 0 checked
sample-pruner: freed 0.45 GB, 3943 pruned, 0 checked
sample-pruner: freed 0.71 GB, 3949 pruned, 0 checked
sample-pruner: freed 0.77 GB, 3959 pruned, 0 checked
sample-pruner: freed 0.51 GB, 3966 pruned, 0 checked
sample-pruner: freed 0.56 GB, 3972 pruned, 0 checked
sample-pruner: freed 0.47 GB, 3979 pruned, 0 checked
sample-pruner: freed 0.73 GB, 3990 pruned, 0 checked
sample-pruner: freed 0.64 GB, 3997 pruned, 0 checked
sample-pruner: freed 0.45 GB, 4003 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4009 pruned, 0 checked
sample-pruner: freed 0.57 GB, 4016 pruned, 0 checked
sample-pruner: freed 0.31 GB, 4019 pruned, 0 checked
sample-pruner: freed 0.25 GB, 4021 pruned, 0 checked
sample-pruner: freed 0.61 GB, 4028 pruned, 0 checked
sample-pruner: freed 0.21 GB, 4032 pruned, 0 checked
sample-pruner: freed 0.58 GB, 4038 pruned, 0 checked
sample-pruner: freed 0.52 GB, 4044 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4048 pruned, 0 checked
sample-pruner: freed 0.49 GB, 4055 pruned, 0 checked
sample-pruner: freed 0.64 GB, 4065 pruned, 0 checked
sample-pruner: freed 0.73 GB, 4074 pruned, 0 checked
sample-pruner: freed 0.62 GB, 4083 pruned, 0 checked
sample-pruner: freed 0.28 GB, 4088 pruned, 0 checked
sample-pruner: freed 0.81 GB, 4097 pruned, 0 checked
sample-pruner: freed 0.55 GB, 4105 pruned, 0 checked
sample-pruner: freed 0.77 GB, 4114 pruned, 0 checked
sample-pruner: freed 0.36 GB, 4118 pruned, 0 checked
sample-pruner: freed 0.72 GB, 4126 pruned, 0 checked
sample-pruner: freed 0.54 GB, 4132 pruned, 0 checked
sample-pruner: freed 0.63 GB, 4139 pruned, 0 checked
sample-pruner: freed 0.35 GB, 4145 pruned, 0 checked
sample-pruner: freed 0.61 GB, 4151 pruned, 0 checked
sample-pruner: freed 0.23 GB, 4154 pruned, 0 checked
sample-pruner: freed 0.80 GB, 4162 pruned, 0 checked
sample-pruner: freed 0.42 GB, 4167 pruned, 0 checked
sample-pruner: freed 0.53 GB, 4173 pruned, 0 checked
sample-pruner: freed 0.79 GB, 4183 pruned, 0 checked
sample-pruner: freed 0.79 GB, 4194 pruned, 0 checked
sample-pruner: freed 0.25 GB, 4197 pruned, 0 checked
sample-pruner: freed 0.52 GB, 4202 pruned, 0 checked
sample-pruner: freed 0.31 GB, 4205 pruned, 0 checked
sample-pruner: freed 0.62 GB, 4210 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4214 pruned, 0 checked
sample-pruner: freed 0.73 GB, 4222 pruned, 0 checked
sample-pruner: freed 0.40 GB, 4227 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4233 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4239 pruned, 0 checked
sample-pruner: freed 0.37 GB, 4243 pruned, 0 checked
sample-pruner: freed 0.40 GB, 4248 pruned, 0 checked
sample-pruner: freed 0.71 GB, 4257 pruned, 0 checked
sample-pruner: freed 0.20 GB, 4259 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4265 pruned, 0 checked
sample-pruner: freed 0.42 GB, 4269 pruned, 0 checked
sample-pruner: freed 0.75 GB, 4278 pruned, 0 checked
sample-pruner: freed 0.84 GB, 4289 pruned, 0 checked
sample-pruner: freed 0.64 GB, 4297 pruned, 0 checked
sample-pruner: freed 0.34 GB, 4301 pruned, 0 checked
sample-pruner: freed 0.28 GB, 4305 pruned, 0 checked
sample-pruner: freed 0.48 GB, 4311 pruned, 0 checked
sample-pruner: freed 0.64 GB, 4318 pruned, 0 checked
sample-pruner: freed 0.70 GB, 4324 pruned, 0 checked
sample-pruner: freed 0.53 GB, 4331 pruned, 0 checked
sample-pruner: freed 0.64 GB, 4340 pruned, 0 checked
sample-pruner: freed 0.25 GB, 4343 pruned, 0 checked
sample-pruner: freed 0.77 GB, 4352 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4357 pruned, 0 checked
sample-pruner: freed 0.94 GB, 4367 pruned, 0 checked
sample-pruner: freed 0.33 GB, 4372 pruned, 0 checked
sample-pruner: freed 0.52 GB, 4380 pruned, 0 checked
sample-pruner: freed 0.22 GB, 4384 pruned, 0 checked
sample-pruner: freed 0.69 GB, 4391 pruned, 0 checked
sample-pruner: freed 0.45 GB, 4396 pruned, 0 checked
sample-pruner: freed 0.09 GB, 4397 pruned, 0 checked
sample-pruner: freed 0.36 GB, 4402 pruned, 0 checked
sample-pruner: freed 0.68 GB, 4408 pruned, 0 checked
sample-pruner: freed 0.72 GB, 4415 pruned, 0 checked
sample-pruner: freed 0.48 GB, 4419 pruned, 0 checked
sample-pruner: freed 0.50 GB, 4424 pruned, 0 checked
sample-pruner: freed 0.34 GB, 4427 pruned, 0 checked
sample-pruner: freed 0.31 GB, 4431 pruned, 0 checked
sample-pruner: freed 0.25 GB, 4434 pruned, 0 checked
sample-pruner: freed 0.47 GB, 4438 pruned, 0 checked
sample-pruner: freed 0.24 GB, 4442 pruned, 0 checked
sample-pruner: freed 0.42 GB, 4448 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4452 pruned, 0 checked
sample-pruner: freed 0.49 GB, 4456 pruned, 0 checked
sample-pruner: freed 0.57 GB, 4463 pruned, 0 checked
sample-pruner: freed 0.59 GB, 4469 pruned, 0 checked
sample-pruner: freed 0.49 GB, 4475 pruned, 0 checked
sample-pruner: freed 0.61 GB, 4483 pruned, 0 checked
sample-pruner: freed 0.70 GB, 4491 pruned, 0 checked
sample-pruner: freed 0.19 GB, 4495 pruned, 0 checked
sample-pruner: freed 0.74 GB, 4502 pruned, 0 checked
sample-pruner: freed 0.16 GB, 4504 pruned, 0 checked
sample-pruner: freed 0.18 GB, 4505 pruned, 0 checked
sample-pruner: freed 0.44 GB, 4510 pruned, 0 checked
sample-pruner: freed 0.60 GB, 4517 pruned, 0 checked
sample-pruner: freed 0.63 GB, 4525 pruned, 0 checked
sample-pruner: freed 0.35 GB, 4529 pruned, 0 checked
sample-pruner: freed 0.13 GB, 4532 pruned, 0 checked
sample-pruner: freed 0.49 GB, 4543 pruned, 0 checked
sample-pruner: freed 0.83 GB, 4553 pruned, 0 checked
sample-pruner: freed 0.45 GB, 4557 pruned, 0 checked
sample-pruner: freed 0.30 GB, 4559 pruned, 0 checked
sample-pruner: freed 0.98 GB, 4570 pruned, 0 checked
sample-pruner: freed 0.64 GB, 4579 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4585 pruned, 0 checked
sample-pruner: freed 0.07 GB, 4586 pruned, 0 checked
sample-pruner: freed 0.30 GB, 4589 pruned, 0 checked
sample-pruner: freed 0.32 GB, 4593 pruned, 0 checked
sample-pruner: freed 0.20 GB, 4595 pruned, 0 checked
sample-pruner: freed 0.55 GB, 4599 pruned, 0 checked
sample-pruner: freed 0.94 GB, 4608 pruned, 0 checked
sample-pruner: freed 0.30 GB, 4612 pruned, 0 checked
sample-pruner: freed 0.50 GB, 4618 pruned, 0 checked
sample-pruner: freed 0.31 GB, 4622 pruned, 0 checked
sample-pruner: freed 0.82 GB, 4631 pruned, 0 checked
sample-pruner: freed 0.52 GB, 4637 pruned, 0 checked
sample-pruner: freed 0.36 GB, 4640 pruned, 0 checked
sample-pruner: freed 0.35 GB, 4643 pruned, 0 checked
sample-pruner: freed 0.39 GB, 4648 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4654 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4659 pruned, 0 checked
sample-pruner: freed 0.59 GB, 4665 pruned, 0 checked
sample-pruner: freed 0.58 GB, 4670 pruned, 0 checked
sample-pruner: freed 0.65 GB, 4676 pruned, 0 checked
sample-pruner: freed 0.57 GB, 4682 pruned, 0 checked
sample-pruner: freed 0.46 GB, 4687 pruned, 0 checked
sample-pruner: freed 0.63 GB, 4693 pruned, 0 checked
sample-pruner: freed 0.22 GB, 4695 pruned, 0 checked
sample-pruner: freed 0.50 GB, 4700 pruned, 0 checked
sample-pruner: freed 0.62 GB, 4708 pruned, 0 checked
sample-pruner: freed 0.43 GB, 4715 pruned, 0 checked
sample-pruner: freed 0.57 GB, 4721 pruned, 0 checked
sample-pruner: freed 0.57 GB, 4727 pruned, 0 checked
sample-pruner: freed 0.87 GB, 4734 pruned, 0 checked
sample-pruner: freed 0.17 GB, 4737 pruned, 0 checked
sample-pruner: freed 0.58 GB, 4743 pruned, 0 checked
sample-pruner: freed 0.45 GB, 4747 pruned, 0 checked
sample-pruner: freed 0.15 GB, 4749 pruned, 0 checked
sample-pruner: freed 0.55 GB, 4753 pruned, 0 checked
sample-pruner: freed 0.88 GB, 4763 pruned, 0 checked
sample-pruner: freed 0.45 GB, 4768 pruned, 0 checked
sample-pruner: freed 0.66 GB, 4774 pruned, 0 checked
sample-pruner: sample of 1600 of 16384; 39 checked, 4774 pruned so far
sample-pruner: freed 0.51 GB, 4781 pruned, 39 checked
sample-pruner: freed 0.09 GB, 4782 pruned, 39 checked
sample-pruner: freed 0.34 GB, 4786 pruned, 39 checked
sample-pruner: freed 0.24 GB, 4789 pruned, 39 checked
sample-pruner: freed 0.24 GB, 4793 pruned, 39 checked
sample-pruner: freed 0.24 GB, 4796 pruned, 39 checked
sample-pruner: freed 0.46 GB, 4800 pruned, 39 checked
sample-pruner: freed 0.75 GB, 4806 pruned, 39 checked
sample-pruner: sample of 1600 of 16384; 42 checked, 4806 pruned so far
sample-pruner: freed 0.68 GB, 4814 pruned, 42 checked
sample-pruner: freed 0.89 GB, 4824 pruned, 42 checked
sample-pruner: freed 0.94 GB, 4837 pruned, 42 checked
sample-pruner: freed 0.43 GB, 4843 pruned, 42 checked
sample-pruner: freed 0.33 GB, 4846 pruned, 42 checked
sample-pruner: freed 0.59 GB, 4853 pruned, 42 checked
sample-pruner: freed 0.61 GB, 4860 pruned, 42 checked
sample-pruner: freed 0.78 GB, 4868 pruned, 42 checked
sample-pruner: freed 0.23 GB, 4871 pruned, 42 checked
sample-pruner: freed 0.70 GB, 4877 pruned, 42 checked
sample-pruner: freed 0.64 GB, 4883 pruned, 42 checked
sample-pruner: freed 0.58 GB, 4890 pruned, 42 checked
sample-pruner: freed 0.55 GB, 4898 pruned, 42 checked
sample-pruner: freed 0.56 GB, 4903 pruned, 42 checked
sample-pruner: freed 0.78 GB, 4911 pruned, 42 checked
sample-pruner: freed 0.70 GB, 4919 pruned, 42 checked
sample-pruner: freed 0.81 GB, 4927 pruned, 42 checked
sample-pruner: freed 0.73 GB, 4937 pruned, 42 checked
sample-pruner: freed 0.53 GB, 4943 pruned, 42 checked
sample-pruner: freed 0.76 GB, 4951 pruned, 42 checked
sample-pruner: freed 0.81 GB, 4961 pruned, 42 checked
sample-pruner: freed 0.33 GB, 4965 pruned, 42 checked
sample-pruner: freed 0.69 GB, 4973 pruned, 42 checked
sample-pruner: freed 0.43 GB, 4978 pruned, 42 checked
sample-pruner: freed 0.44 GB, 4982 pruned, 42 checked
sample-pruner: freed 0.65 GB, 4988 pruned, 42 checked
sample-pruner: freed 0.70 GB, 4995 pruned, 42 checked
sample-pruner: freed 0.44 GB, 5002 pruned, 42 checked
sample-pruner: freed 0.88 GB, 5011 pruned, 42 checked
sample-pruner: freed 1.12 GB, 5023 pruned, 42 checked
sample-pruner: freed 0.84 GB, 5033 pruned, 42 checked
sample-pruner: freed 0.50 GB, 5040 pruned, 42 checked
^Csample-pruner: sample of 1600 of 16384; 45 checked, 5040 pruned so far
sample-pruner: freed 0.11 GB, 5042 pruned, 45 checked
sample-pruner: freed 0.08 GB, 5043 pruned, 45 checked
sample-pruner: freed 0.26 GB, 5046 pruned, 45 checked
sample-pruner: freed 0.38 GB, 5050 pruned, 45 checked
sample-pruner: freed 0.26 GB, 5053 pruned, 45 checked
sample-pruner: freed 0.85 GB, 5062 pruned, 45 checked
sample-pruner: sample of 1600 of 16384; 48 checked, 5062 pruned so far
sample-pruner: freed 0.50 GB, 5069 pruned, 48 checked
sample-pruner: freed 0.40 GB, 5074 pruned, 48 checked
sample-pruner: freed 0.23 GB, 5077 pruned, 48 checked
sample-pruner: freed 0.37 GB, 5081 pruned, 48 checked
sample-pruner: freed 0.33 GB, 5084 pruned, 48 checked
sample-pruner: freed 1.39 GB, 5096 pruned, 48 checked
sample-pruner: sample of 1600 of 16384; 49 checked, 5096 pruned so far
sample-pruner: freed 3.45 GB, 5134 pruned, 49 checked
sample-pruner: freed 0.48 GB, 5140 pruned, 49 checked
sample-pruner: freed 1.74 GB, 5160 pruned, 49 checked
sample-pruner: freed 1.27 GB, 5175 pruned, 49 checked
sample-pruner: freed 1.66 GB, 5198 pruned, 49 checked
sample-pruner: freed 0.83 GB, 5208 pruned, 49 checked
sample-pruner: freed 0.83 GB, 5216 pruned, 49 checked
sample-pruner: freed 1.43 GB, 5233 pruned, 49 checked
sample-pruner: freed 1.19 GB, 5246 pruned, 49 checked
sample-pruner: freed 1.14 GB, 5259 pruned, 49 checked
sample-pruner: freed 0.60 GB, 5265 pruned, 49 checked
sample-pruner: freed 0.48 GB, 5272 pruned, 49 checked
sample-pruner: freed 0.09 GB, 5273 pruned, 49 checked
sample-pruner: freed 0.58 GB, 5279 pruned, 49 checked
sample-pruner: freed 1.16 GB, 5292 pruned, 49 checked
sample-pruner: freed 1.04 GB, 5302 pruned, 49 checked
sample-pruner: freed 0.96 GB, 5310 pruned, 49 checked
sample-pruner: freed 1.11 GB, 5324 pruned, 49 checked
sample-pruner: freed 0.76 GB, 5331 pruned, 49 checked
sample-pruner: freed 1.13 GB, 5344 pruned, 49 checked
sample-pruner: freed 0.96 GB, 5356 pruned, 49 checked
sample-pruner: freed 0.89 GB, 5367 pruned, 49 checked
sample-pruner: freed 1.50 GB, 5381 pruned, 49 checked
sample-pruner: freed 0.80 GB, 5390 pruned, 49 checked
sample-pruner: freed 0.80 GB, 5399 pruned, 49 checked
sample-pruner: freed 0.76 GB, 5406 pruned, 49 checked
sample-pruner: freed 1.04 GB, 5418 pruned, 49 checked
sample-pruner: freed 1.44 GB, 5434 pruned, 49 checked
sample-pruner: freed 1.37 GB, 5449 pruned, 49 checked
sample-pruner: freed 1.06 GB, 5461 pruned, 49 checked
sample-pruner: freed 1.00 GB, 5471 pruned, 49 checked
sample-pruner: freed 0.72 GB, 5482 pruned, 49 checked
sample-pruner: freed 0.58 GB, 5490 pruned, 49 checked
sample-pruner: freed 0.87 GB, 5501 pruned, 49 checked
sample-pruner: freed 0.86 GB, 5513 pruned, 49 checked
sample-pruner: freed 0.38 GB, 5518 pruned, 49 checked
sample-pruner: freed 0.42 GB, 5523 pruned, 49 checked
sample-pruner: freed 0.50 GB, 5529 pruned, 49 checked
sample-pruner: freed 0.52 GB, 5537 pruned, 49 checked
sample-pruner: freed 0.45 GB, 5542 pruned, 49 checked
sample-pruner: freed 0.50 GB, 5548 pruned, 49 checked
sample-pruner: freed 1.06 GB, 5559 pruned, 49 checked
sample-pruner: freed 1.53 GB, 5576 pruned, 49 checked
sample-pruner: freed 0.88 GB, 5585 pruned, 49 checked
sample-pruner: freed 0.62 GB, 5592 pruned, 49 checked
sample-pruner: freed 1.33 GB, 5605 pruned, 49 checked
sample-pruner: freed 0.82 GB, 5616 pruned, 49 checked
sample-pruner: freed 1.16 GB, 5628 pruned, 49 checked
sample-pruner: freed 1.27 GB, 5641 pruned, 49 checked
sample-pruner: freed 1.11 GB, 5653 pruned, 49 checked
sample-pruner: freed 1.34 GB, 5669 pruned, 49 checked
sample-pruner: freed 0.46 GB, 5674 pruned, 49 checked
sample-pruner: freed 1.24 GB, 5687 pruned, 49 checked
sample-pruner: freed 1.35 GB, 5700 pruned, 49 checked
sample-pruner: freed 1.18 GB, 5712 pruned, 49 checked
sample-pruner: freed 1.54 GB, 5730 pruned, 49 checked
sample-pruner: freed 1.12 GB, 5746 pruned, 49 checked
sample-pruner: freed 0.47 GB, 5751 pruned, 49 checked
sample-pruner: freed 0.18 GB, 5753 pruned, 49 checked
sample-pruner: freed 0.43 GB, 5758 pruned, 49 checked
sample-pruner: freed 1.08 GB, 5771 pruned, 49 checked
sample-pruner: freed 0.76 GB, 5781 pruned, 49 checked
sample-pruner: freed 0.35 GB, 5785 pruned, 49 checked
sample-pruner: freed 0.45 GB, 5791 pruned, 49 checked
sample-pruner: freed 0.47 GB, 5796 pruned, 49 checked
sample-pruner: freed 1.06 GB, 5807 pruned, 49 checked
sample-pruner: freed 0.64 GB, 5815 pruned, 49 checked
sample-pruner: freed 0.76 GB, 5824 pruned, 49 checked
sample-pruner: freed 0.50 GB, 5830 pruned, 49 checked
sample-pruner: sample of 1600 of 16384; 61 checked, 5830 pruned so far
sample-pruner: freed 0.10 GB, 5831 pruned, 61 checked
sample-pruner: freed 0.15 GB, 5834 pruned, 61 checked
sample-pruner: freed 0.08 GB, 5835 pruned, 61 checked
sample-pruner: freed 0.31 GB, 5839 pruned, 61 checked
sample-pruner: freed 0.24 GB, 5842 pruned, 61 checked
sample-pruner: freed 0.63 GB, 5848 pruned, 61 checked
sample-pruner: freed 0.58 GB, 5854 pruned, 61 checked
sample-pruner: freed 0.57 GB, 5862 pruned, 61 checked
sample-pruner: freed 0.86 GB, 5868 pruned, 61 checked
sample-pruner: freed 0.65 GB, 5876 pruned, 61 checked
sample-pruner: freed 0.61 GB, 5884 pruned, 61 checked
sample-pruner: freed 0.60 GB, 5890 pruned, 61 checked
sample-pruner: freed 0.37 GB, 5894 pruned, 61 checked
sample-pruner: freed 0.48 GB, 5900 pruned, 61 checked
sample-pruner: freed 0.75 GB, 5908 pruned, 61 checked
sample-pruner: freed 1.05 GB, 5921 pruned, 61 checked
sample-pruner: freed 0.64 GB, 5929 pruned, 61 checked
sample-pruner: freed 0.73 GB, 5937 pruned, 61 checked
sample-pruner: freed 0.48 GB, 5943 pruned, 61 checked
sample-pruner: freed 0.40 GB, 5948 pruned, 61 checked
sample-pruner: freed 0.56 GB, 5954 pruned, 61 checked
sample-pruner: freed 0.29 GB, 5957 pruned, 61 checked
sample-pruner: freed 0.86 GB, 5968 pruned, 61 checked
sample-pruner: freed 0.50 GB, 5974 pruned, 61 checked
sample-pruner: freed 0.43 GB, 5980 pruned, 61 checked
sample-pruner: freed 0.35 GB, 5985 pruned, 61 checked
sample-pruner: freed 0.70 GB, 5992 pruned, 61 checked
sample-pruner: freed 0.38 GB, 5995 pruned, 61 checked
sample-pruner: freed 0.57 GB, 6001 pruned, 61 checked
sample-pruner: freed 0.40 GB, 6007 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6013 pruned, 61 checked
sample-pruner: freed 0.47 GB, 6019 pruned, 61 checked
sample-pruner: freed 0.31 GB, 6022 pruned, 61 checked
sample-pruner: freed 0.73 GB, 6029 pruned, 61 checked
sample-pruner: freed 0.59 GB, 6036 pruned, 61 checked
sample-pruner: freed 0.26 GB, 6039 pruned, 61 checked
sample-pruner: freed 0.45 GB, 6042 pruned, 61 checked
sample-pruner: freed 0.53 GB, 6048 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6051 pruned, 61 checked
sample-pruner: freed 0.69 GB, 6060 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6063 pruned, 61 checked
sample-pruner: freed 0.50 GB, 6069 pruned, 61 checked
sample-pruner: freed 0.49 GB, 6073 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6077 pruned, 61 checked
sample-pruner: freed 0.53 GB, 6083 pruned, 61 checked
sample-pruner: freed 0.65 GB, 6089 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6096 pruned, 61 checked
sample-pruner: freed 0.49 GB, 6101 pruned, 61 checked
sample-pruner: freed 0.73 GB, 6109 pruned, 61 checked
sample-pruner: freed 0.43 GB, 6114 pruned, 61 checked
sample-pruner: freed 0.59 GB, 6120 pruned, 61 checked
sample-pruner: freed 0.36 GB, 6124 pruned, 61 checked
sample-pruner: freed 0.39 GB, 6130 pruned, 61 checked
sample-pruner: freed 0.39 GB, 6134 pruned, 61 checked
sample-pruner: freed 0.27 GB, 6139 pruned, 61 checked
sample-pruner: freed 0.24 GB, 6141 pruned, 61 checked
sample-pruner: freed 0.60 GB, 6147 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6154 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6160 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6163 pruned, 61 checked
sample-pruner: freed 0.63 GB, 6169 pruned, 61 checked
sample-pruner: freed 0.62 GB, 6177 pruned, 61 checked
sample-pruner: freed 0.68 GB, 6185 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6190 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6194 pruned, 61 checked
sample-pruner: freed 0.23 GB, 6198 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6204 pruned, 61 checked
sample-pruner: freed 1.31 GB, 6219 pruned, 61 checked
sample-pruner: freed 0.76 GB, 6229 pruned, 61 checked
sample-pruner: freed 0.58 GB, 6235 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6242 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6250 pruned, 61 checked
sample-pruner: freed 0.72 GB, 6259 pruned, 61 checked
sample-pruner: freed 0.34 GB, 6262 pruned, 61 checked
sample-pruner: freed 0.36 GB, 6266 pruned, 61 checked
sample-pruner: freed 0.88 GB, 6275 pruned, 61 checked
sample-pruner: freed 0.55 GB, 6282 pruned, 61 checked
sample-pruner: freed 0.66 GB, 6288 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6295 pruned, 61 checked
sample-pruner: freed 0.89 GB, 6305 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6311 pruned, 61 checked
sample-pruner: freed 0.62 GB, 6318 pruned, 61 checked
sample-pruner: freed 0.89 GB, 6327 pruned, 61 checked
sample-pruner: freed 0.35 GB, 6331 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6338 pruned, 61 checked
sample-pruner: freed 1.11 GB, 6354 pruned, 61 checked
sample-pruner: freed 0.56 GB, 6360 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6364 pruned, 61 checked
sample-pruner: freed 0.49 GB, 6369 pruned, 61 checked
sample-pruner: freed 0.46 GB, 6374 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6380 pruned, 61 checked
sample-pruner: freed 1.08 GB, 6390 pruned, 61 checked
sample-pruner: freed 0.28 GB, 6393 pruned, 61 checked
sample-pruner: freed 1.00 GB, 6405 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6412 pruned, 61 checked
sample-pruner: freed 0.90 GB, 6424 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6432 pruned, 61 checked
sample-pruner: freed 0.53 GB, 6438 pruned, 61 checked
sample-pruner: freed 1.44 GB, 6453 pruned, 61 checked
sample-pruner: freed 0.43 GB, 6459 pruned, 61 checked
sample-pruner: freed 0.49 GB, 6465 pruned, 61 checked
sample-pruner: freed 0.30 GB, 6469 pruned, 61 checked
sample-pruner: freed 0.76 GB, 6476 pruned, 61 checked
sample-pruner: freed 0.91 GB, 6487 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6495 pruned, 61 checked
sample-pruner: freed 0.77 GB, 6505 pruned, 61 checked
sample-pruner: freed 1.19 GB, 6517 pruned, 61 checked
sample-pruner: freed 0.41 GB, 6522 pruned, 61 checked
sample-pruner: freed 0.58 GB, 6531 pruned, 61 checked
sample-pruner: freed 0.92 GB, 6546 pruned, 61 checked
sample-pruner: freed 0.31 GB, 6550 pruned, 61 checked
sample-pruner: freed 0.50 GB, 6555 pruned, 61 checked
sample-pruner: freed 0.37 GB, 6558 pruned, 61 checked
sample-pruner: freed 0.35 GB, 6562 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6567 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6573 pruned, 61 checked
sample-pruner: freed 0.18 GB, 6575 pruned, 61 checked
sample-pruner: freed 0.54 GB, 6580 pruned, 61 checked
sample-pruner: freed 0.66 GB, 6587 pruned, 61 checked
sample-pruner: freed 0.74 GB, 6597 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6604 pruned, 61 checked
sample-pruner: freed 0.59 GB, 6612 pruned, 61 checked
sample-pruner: freed 0.31 GB, 6617 pruned, 61 checked
sample-pruner: freed 0.58 GB, 6621 pruned, 61 checked
sample-pruner: freed 0.87 GB, 6632 pruned, 61 checked
sample-pruner: freed 0.60 GB, 6639 pruned, 61 checked
sample-pruner: freed 0.72 GB, 6649 pruned, 61 checked
sample-pruner: freed 0.61 GB, 6657 pruned, 61 checked
sample-pruner: freed 0.44 GB, 6665 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6672 pruned, 61 checked
sample-pruner: freed 0.55 GB, 6680 pruned, 61 checked
sample-pruner: freed 0.76 GB, 6689 pruned, 61 checked
sample-pruner: freed 0.34 GB, 6693 pruned, 61 checked
sample-pruner: freed 0.73 GB, 6703 pruned, 61 checked
sample-pruner: freed 1.23 GB, 6715 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6724 pruned, 61 checked
sample-pruner: freed 0.17 GB, 6726 pruned, 61 checked
sample-pruner: freed 0.68 GB, 6733 pruned, 61 checked
sample-pruner: freed 0.52 GB, 6740 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6744 pruned, 61 checked
sample-pruner: freed 0.56 GB, 6750 pruned, 61 checked
sample-pruner: freed 0.20 GB, 6752 pruned, 61 checked
sample-pruner: freed 0.36 GB, 6754 pruned, 61 checked
sample-pruner: freed 0.69 GB, 6760 pruned, 61 checked
sample-pruner: freed 0.24 GB, 6762 pruned, 61 checked
sample-pruner: freed 0.32 GB, 6765 pruned, 61 checked
sample-pruner: freed 0.71 GB, 6774 pruned, 61 checked
sample-pruner: freed 0.64 GB, 6781 pruned, 61 checked
sample-pruner: freed 0.95 GB, 6791 pruned, 61 checked
